SMILES,Cls
CCN(CC)S(=O)(=O)C1=CC=C(C=C1)C2=NN=C(O2)SCC(=O)NC3=CC=C(C=C3)OC,0
C1COCCN1CC2=CN=C(S2)OC3=CC(=CC=C3)Cl,0
CCOC1=CC(=C(C=C1)OCC)NC(=O)CN2CCC(CC2)NC(=O)C3=CC(=CC=C3)F,0
COC1=CC=C(C=C1)NC2=C3C=C(SC3=NC=N2)C4=CC=CC=C4,0
COC1=C(C=C(C=C1)C2=NN=C(O2)SCC(=O)OC3CCCCC3)OC,0
C1CCN(C1)C(=O)CCCN2C(=O)C3=CC=CC=C3N=C2SCC(=O)NCC4=CC=CO4,0
CC(C)[C@@H](C(=O)OCC(=O)C1=CC2=C(C=C1)OCC(=O)N2)NC(=O)C3=CC=CC=C3,0
C1CCC2(CC1)C(C(=O)N3CCSC3=C2C#N)C#N,0
CC(C)(C)C1(C(=O)N(C(=O)N1)CC(=O)N2CCOCC2)C3=CC=CC=C3,0
CN(CC1OCCO1)CC(=O)NC2=C(NC3=C2C(=CC=C3)OC)C(=O)OC,0
C1CCC(CC1)N2C(=NN=C2SCC(=O)NC3=CC(=CC=C3)O)C4=CC=NC=C4,0
CCCCN1C(=NC2=C1C(=O)N(C(=O)N2C)C)CN3CCN(CC3)C(=O)OCC,0
CC1CCN(CC1)C(C2=CC3=C(C=C(C=C3)OC)NC2=O)C4=NN=NN4CC5=CC=C(C=C5)OC,0
CCN1C2=C(C=C(C=C2)NC(=O)CSC3=NN=C(N3N)C4=CC(=C(C=C4)OC)OC)C5=CC=CC=C51,0
CCOC1=CC2=CC(=C(N=C2C=C1)NCCNS(=O)(=O)C3=CC=CC=C3)C#N,0
C1CN(CCC1C(=O)OCC2=NC3=CC=CC=C3S2)C4=NS(=O)(=O)C5=CC=CC=C54,0
CN(C)/C=N/C1=NC=C(S1)C(=O)C2=CC=CC=C2,0
CC1=CC=C(C=C1)NS(=O)(=O)C2=CC(=C(C=C2)OC)OC,0
CC1=CC2=C(C=C1C)NC(=O)C(=C2)C(C3=NN=NN3C(C)(C)C)N(CC4CCCO4)CC5=CC=CO5,0
C=CCNC(=O)C1=CC=C(C=C1)C2=NC(=CS2)C3=C(C=C(C=C3)Cl)Cl,0
CC1=CC(=C(C=C1)O)NC(=O)C2CC(=NO2)C3=C(C=CC=C3Cl)F,0
CCCCNC(=O)CCCCCNS(=O)(=O)C1=CC=C(C=C1)OC,0
CC1=CC=C(C=C1)NCCC(=O)C2=CC=C(C=C2)Br,0
CCOC(=O)C(C#N)C1=CC=CC=N1,0
CN1C(=NN=C1SCC(=O)OC)CNC(=O)C2=CC(=C(C(=C2)OC)OC)OC,0
CNC1=NC2=CC=CC=C2N1/N=C/C3=C(C(=CC=C3)OC)OC,0
CCSC1=NN=C(S1)NC2=CC=C(C=C2)C,0
COC1=C(C=C(C=C1)C(=O)NC2=C(C=CC(=C2)C(F)(F)F)Cl)OC,0
C1=CC=C2C(=C1)N=C(S2)C(=O)NCC3=CC=CO3,0
C1=CC=C2C(=C1)C=CC=C2CSC3=NN=C(S3)SCC(=O)O,0
CC(=O)NC1=CC=C(C=C1)NC(=O)CN(C2=CC=C(C=C2)F)S(=O)(=O)C3=CC4=C(C=C3)OCCO4,0
C1CCC(C1)NC(=O)CSC2=NN=C(N2CC3CCCO3)C4=CC=CO4,0
C1=CC=C2C(=C1)N=C(N2CC3=CC=C(C=C3)Cl)C4=C(N=CC=C4)Cl,0
CC1(CC2=C(C=NN2C3=NC4=CC=CC=C4N3)C(=O)C1)C,0
C1=CC=C2C(=C1)C3=C(O2)C=C(C=C3)NC(=O)CCC(=O)O,0
C1=CC(=CN=C1)C(=O)NC(=S)NC2=NC(=CS2)C3=CC=C(C=C3)Br,0
CC(=O)NC1=CC=C(C=C1)S(=O)(=O)N2CCN(CC2)CCCOC3=CC=CC(=C3)OC,0
CS(=O)(=O)NCCSCC1=C(C=CC=C1Cl)Cl,0
CCOC(=O)N1CCC(CC1)NC(=O)CCC2=CN(C3=CC=CC=C32)C,0
C1CC(N(C1)S(=O)(=O)C2=CC3=CC=CC=C3C=C2)C(=O)NCCC4=CC=CC=C4F,0
C1CCN(CC1)S(=O)(=O)C2=CC=C(C=C2)C(=O)NC(CC3=CC=CC=C3)C(=O)O,0
C1CCN(CC1)C2=CC(=C(C=C2[N+](=O)[O-])F)N3CCOCC3,0
CCN1C(=NN=C1SCC(=O)NCC2=CC=CC=C2)C3=CNC4=CC=CC=C43,0
CN1C=NN=C1SCC(=O)C2=CNC3=CC=CC=C32,0
C1=CC=C(C(=C1)OCCCCNCCO)F,0
CCOC1=CC=C(C=C1)C2=NN(C=C2/C=C/3\C(=O)NC(=O)S3)C4=CC=C(C=C4)Cl,0
CC1=CC(=C(C=C1)OCC(=O)NNC(=S)NC(=O)C2CC2)C,0
CC(=O)N1CC[C@H](C2=C1C=CC(=C2)C3=CC=C(C=C3)OC)NC4=CC=CC=C4,0
C1=CC=C(C=C1)C2=CC(=NN2C3=CC=C(C=C3)S(=O)(=O)N)NC(=O)NCCCCCCCCCCC(=O)O,0
CCC1=CC(=CC(=C1)C)OC2=CC=CC(=N2)C3=C(N=NN3C4CCNCC4)C,0
C1CCC(CC1)(C#CC2=NC=CC(=C2)N3C=CC4=CN=C(N=C43)N)O,0
CCNNC(=O)C1=CC=C(C=C1)NC(=O)NC2=CC=CC3=C2N=CC=C3,0
COCCNC(=S)N=NC1=C(NC2=C1C=C(C=C2)[N+](=O)[O-])O,0
C1C(N(N=C1C2=CC=CO2)C3=CC=C(C=C3)S(=O)(=O)N)C4=CC=C(C=C4)Cl,0
COC1=CC(=O)C(=C(C1=O)CCCCCCCCCCCO)OC,0
C1[C@@H](C(=O)N1)NC(=O)OCC/C=C\C2=CC=CC=C2,0
CC[C@@H]1[C@@]2([C@H]3[C@H](C(=NCCN3C(=O)O2)[C@@H](C[C@]([C@@H]([C@H](C(=O)[C@H](C(=O)O1)C)C)O[C@H]4[C@@H]([C@H](C[C@H](O4)C)N(C)CC5=CC=C(C=C5)C6=CN(N=N6)CCCCCCC(=O)NO)O)(C)OC)C)C)C,0
CC1=CC=C(C=C1)N(C)C(=O)N2CCN(CC2)S(=O)(=O)C3=CC(=C(C=C3)C)C,0
CCNS(=O)(=O)C1=C(C=CC(=C1)C2=C(ON=C2C)C)C,0
C1CCC(=CC1)C2=C(C=CC(=C2)C3CCN(CC3)C(=O)CC4=CC=CC=N4)NC(=O)C5=NC=C(N5)C#N,0
CCCCCCCOC1=CC=CC(=C1C2=NC(=C(C(=C2)C3CCCNC3)C#N)N)O,0
C1CNCCC1C2=CC(=NC(=C2C#N)N)C3=C(C=CC=C3OCC4=CC=CC=C4)O,0
CCC1=CC(=CC(=C1)OC2=CC=CC(=N2)C3=C(N=NN3C4CCNCC4)C)CC,0
C1CCN(C1)C(=O)/C=C/C2=CC=C(C=C2)C3=CC=CC=C3,0
CCCCCCC(C(=O)O)SC1=NC(=CC(=N1)Cl)NC2=NC(=CS2)C3=C(C=C(C=C3)F)F,0
CCCCCCC(C(=O)O)SC1=NC(=CC(=N1)Cl)NC2=NC(=CS2)C3=CC(=C(C=C3)F)F,0
CC1=CC=CC=C1CNC(=O)N2CCCC(C2)CO,0
CC1=C(C=C(C=C1)C(=O)NC2=CC=CC(=C2)C(C)(C)C)NC3=CC4=C(C=C3)C(=O)C5=CC=CC=C5CC4,0
CN1C=CC=C1CNC(=O)NC2=C(C=C(C=C2)OC)OC,0
C1CN2C3=CC=CC=C3N(C2=N1)CCOC4=CC=CC=C4.Cl,0
CCCC(=O)NC(C(Cl)(Cl)Cl)NC(=S)NC1=C(N(N(C1=O)C2=CC=CC=C2)C)C,0
CCN1C(=NN=C1SCC(=O)NCC2CCCO2)C3=CNC4=CC=CC=C43,0
CN(CC1=CC=CC=C1)C(=O)CCC(=O)N(C)CC2=CC=CC=C2,0
COC1=C(C=CC(=C1)/C=C/C(=O)NNC2=C(C(=CC(=C2F)F)F)F)OC(F)F,0
C1CCC2=C(CC1)SC(=C2C#N)NC(=O)C3=CC=CC=C3,0
CCOC(=O)C1=CC=C(C=C1)NC(=O)C2CCN(CC2)C(=O)C3=CC(=C(C=C3)OC)OC,0
CC(C)CN1C(=O)C2=C(C1=O)C=C(C=C2)C(=O)NC3=NC=CS3,0
C1C2C=CC1C3C2C(=O)N(C3=O)C4=CC=C(C=C4)NC(=O)NC5=CN=CC=C5,0
CC(C)OC(=O)CN1C(=O)C2=C(N=N1)N(N=C2)C3=CC=CC=C3,0
